test_id,config,claim_index,claim,support,supported,reason
c3f75f98e9df9033,B1,6,Other Conservative Party members criticized Clarke's comments.,text_only,True,Several ex-ministers criticized or accused him over his article.
c3f75f98e9df9033,B1,7,The criticism indicates division within the Conservative Party.,text_only,True,Multiple criticisms and opposing wings demonstrate internal party division.
c3f75f98e9df9033,B1,8,Some Conservative Party members viewed Clarke's stance as self-indulgent and unhelpful.,text_only,True,Priti Patel called his conduct facile and divisive self-indulgence.
c3f75f98e9df9033,B1,9,Clarke's views may not align with those of other prominent Conservative Party figures.,text_only,True,A source close to Truss said she was not supportive of his remarks.
c3f75f98e9df9033,B1,10,Clarke appears to be acting independently in criticizing the Prime Minister.,text_only,True,Evidence describes his individual article and says Truss’s source denied supporting it.
c3f75f98e9df9033,M,1,Simon Clarke called for Rishi Sunak to resign.,unsupported,False,"Evidence says Clarke called for Sunak to be replaced, not explicitly to resign."
c3f75f98e9df9033,M,2,Clarke's call sparked significant backlash within the Conservative Party.,text_only,True,The headline and text explicitly describe backlash following Clarke’s call.
c3f75f98e9df9033,M,3,Several former ministers criticized Clarke's stance.,text_only,True,Evidence explicitly states several ex-ministers criticized his article.
c3f75f98e9df9033,M,4,Clarke argued that the Conservative Party risks losing key voters because of a lack of boldness on immigration issues.,text_only,True,Evidence directly links lost key voters to insufficient boldness on immigration.
c3f75f98e9df9033,M,5,Other Conservative Party members disapproved of Clarke's comments.,text_only,True,Criticism by ex-ministers and Patel’s accusation establish disapproval.
c3f75f98e9df9033,M,6,Some party members accused Clarke of self-indulgence.,text_only,True,Patel explicitly accused Clarke of facile and divisive self-indulgence.
c3f75f98e9df9033,M,7,A source close to Liz Truss indicated that Truss did not support Clarke's remarks.,text_only,True,A source close to Truss said she had no idea and was not supportive.
c3f75f98e9df9033,M,8,The source's indication suggested a lack of unity within the Conservative Party regarding Clarke's call for leadership change.,text_only,True,"Truss’s source explicitly indicated she did not support Clarke’s remarks, showing disagreement."
c3f75f98e9df9033,M_vision,1,Simon Clarke called for Rishi Sunak to resign.,text_only,True,"Text says Clarke called for replacing Sunak, not explicitly resigning."
c3f75f98e9df9033,M_vision,2,Clarke's call sparked significant backlash within the Conservative Party.,text_only,True,Headline says the call sparked backlash; no image independently establishes backlash.
c3f75f98e9df9033,M_vision,3,Clarke argued that the Conservative Party risks losing key voters because of a lack of boldness on immigration issues.,text_only,True,Text reports Clarke said Conservatives lost key voters by failing to be bold on immigration.
c3f75f98e9df9033,M_vision,4,Several former ministers criticized Clarke's comments.,text_only,True,Text says several other ex-ministers criticised Clarke's article.
c3f75f98e9df9033,M_vision,5,Several former ministers accused Clarke of self-indulgence.,text_only,True,Patel explicitly accused Clarke of facile and divisive self-indulgence.
c3f75f98e9df9033,M_vision,6,A source close to Liz Truss indicated that Truss was unaware of Clarke's intentions.,text_only,True,A source close to Truss said she had no idea what Clarke was doing.
c3f75f98e9df9033,M_vision,7,A source close to Liz Truss indicated that Truss did not support Clarke's statements.,text_only,True,The same source said Truss was in no way supportive of his statements.
c3f75f98e9df9033,M_vision,8,The situation reflects broader divisions within the Conservative Party.,text_only,True,Text explicitly describes deep Conservative divisions; images do not independently establish this.
c3f75f98e9df9033,M_vision,9,Some MPs have expressed intentions to challenge Rishi Sunak's leadership.,text_only,True,Text says some MPs submitted letters seeking a confidence vote; images do not establish intentions.
32fa8e95b3adaff4,M_vision,1,The evidence does not provide information related to a man's arrest for murder connected to a building fire in South Africa.,unsupported,False,"Evidence describes an arrest after a Bridgend fire, but neither murder nor South Africa."
32fa8e95b3adaff4,M_vision,2,The evidence discusses a fire at an industrial unit in Bridgend.,text_only,True,Text explicitly reports a large fire at a unit on Bridgend Industrial Estate.
32fa8e95b3adaff4,M_vision,3,A man was arrested following the blaze at the industrial unit in Bridgend.,text_only,True,Text explicitly states a man was arrested following the blaze.
32fa8e95b3adaff4,M_vision,4,The evidence does not specify any murder charges.,unsupported,False,No evidence specifies murder charges; reported charges concern attempted murder elsewhere.
32fa8e95b3adaff4,M_vision,5,The evidence does not provide details related to South Africa.,text_only,True,"The evidence mentions Bridgend, Gaza, South Korea, the US, and France, not South Africa."
32fa8e95b3adaff4,M_vision,6,The coverage is not relevant to the query.,unsupported,False,"Evidence is relevant to fires, arrests, and related incidents, so this blanket claim is unsupported."
070956fe9747473b,B1,1,Ofcom is set to publish options regarding potential changes to Royal Mail's delivery schedule.,text_only,True,Evidence says Ofcom is set to publish options on how Royal Mail can evolve.
070956fe9747473b,B1,2,Ofcom has not specified what those options will be.,text_only,True,Evidence explicitly states the regulator has not commented on what the options will be.
070956fe9747473b,B1,3,Royal Mail wants to reduce its delivery days from six to five.,text_only,True,Evidence says Royal Mail would like to go from six delivery days to five.
070956fe9747473b,B1,4,Royal Mail wants to operate deliveries only from Monday to Friday.,text_only,True,Evidence specifies the proposed five-day schedule would run Monday through Friday.
070956fe9747473b,B1,5,Royal Mail says its operations are unsustainable because letter volumes have fallen significantly.,text_only,True,Royal Mail calls maintaining a network built for 20 billion letters while delivering seven billion unsustainable.
070956fe9747473b,B1,6,Ofcom has indicated that any changes to the minimum requirements of the universal service will ultimately be determined by the UK government and Parliament.,text_only,True,Ofcom says government and Parliament would ultimately determine changes to universal-service requirements.
070956fe9747473b,B1,7,Royal Mail has emphasized the urgency of reform to ensure a modern and sustainable service.,text_only,True,Royal Mail says reform is urgent to ensure a modern and sustainable universal service.
070956fe9747473b,M,1,Ofcom is set to publish options regarding potential changes to Royal Mail's delivery schedule.,text_only,True,Evidence says Ofcom will publish options on how Royal Mail's postal service might change.
070956fe9747473b,M,2,Ofcom has not specified what those options will be.,text_only,True,Evidence explicitly says the regulator has not commented on the options.
070956fe9747473b,M,3,Royal Mail wants to reduce its delivery days from six to five.,text_only,True,Evidence says Royal Mail wants to reduce delivery from six days to five.
070956fe9747473b,M,4,Royal Mail wants to focus deliveries on Monday to Friday.,text_only,True,Evidence says Royal Mail wants five-day delivery from Monday to Friday only.
070956fe9747473b,M,5,Royal Mail says its operations are unsustainable because letter volumes have fallen significantly.,text_only,True,Royal Mail describes its network as unsustainable because deliveries fell from 20 billion to seven billion letters.
070956fe9747473b,M,6,Ofcom has indicated that any changes to the minimum requirements of the universal service will ultimately be determined by the UK government and Parliament.,text_only,True,Ofcom says government and Parliament would ultimately determine universal-service requirement changes.
070956fe9747473b,M,7,Royal Mail has emphasized the urgency of reform to maintain a modern and sustainable service.,text_only,True,Royal Mail says reform is urgent to ensure a modern and sustainable universal service.
070956fe9747473b,M_vision,1,Ofcom is set to publish options regarding potential changes to Royal Mail's delivery schedule.,text_only,True,Text states Ofcom is set to publish options on how Royal Mail can evolve.
070956fe9747473b,M_vision,2,The options may include reducing deliveries from six days a week to five.,text_only,True,Text reports Royal Mail previously wanted to reduce deliveries from six days to Monday-Friday.
070956fe9747473b,M_vision,3,Royal Mail says that maintaining its current delivery network is unsustainable because letter volumes have fallen significantly.,text_only,True,Royal Mail says maintaining a network built for 20 billion letters is unsustainable at seven billion delivered.
070956fe9747473b,M_vision,4,Ofcom has not specified what the options will entail.,text_only,True,Text explicitly says the regulator has not commented on what options will be.
070956fe9747473b,M_vision,5,Ofcom has indicated that any changes to the minimum requirements of the universal service will ultimately be determined by the UK government and Parliament.,text_only,True,Text quotes Ofcom saying government and Parliament ultimately determine changes to universal-service requirements.
fcfceb1fb88147ab,B1,1,Joe Biden's name will not appear on the New Hampshire primary ballot.,text_only,True,Evidence explicitly says Biden's name will not appear on the New Hampshire primary ballot.
fcfceb1fb88147ab,B1,2,The absence of Biden's name from the ballot is linked to a decision involving a new voting calendar.,text_only,True,Evidence links removing his name to Biden approving a new voting calendar.
fcfceb1fb88147ab,B1,3,The new voting calendar removed New Hampshire's status as the first state to hold a primary.,text_only,True,Evidence says the calendar stripped New Hampshire's first-primary status.
fcfceb1fb88147ab,B1,4,A campaign led by state and local Democrats is encouraging voters to write in Biden's name.,text_only,True,Evidence describes a state-and-local Democratic write-in campaign.
fcfceb1fb88147ab,B1,5,Biden's campaign manager criticized a robocall that aimed to suppress voting.,text_only,True,The campaign manager criticized the call as an attempt to suppress voting.
fcfceb1fb88147ab,B1,6,Biden's campaign manager emphasized the importance of free and fair elections.,text_only,True,The criticism explicitly mentions undermining free and fair elections.
fcfceb1fb88147ab,B1,7,Biden is expected to win New Hampshire.,text_only,True,Evidence says Biden is all but certain to win the state.
fcfceb1fb88147ab,B1,8,Biden is expected to secure his party's nomination for a second term.,text_only,True,Evidence says Biden is all but certain to win his party's nomination.
fcfceb1fb88147ab,M,1,Joe Biden is not on the New Hampshire primary ballot.,text_only,True,Evidence explicitly says Biden's name will not appear on the New Hampshire primary ballot.
fcfceb1fb88147ab,M,2,Biden's absence from the ballot is due to a decision he made to approve a new voting calendar.,text_only,True,Evidence links removing his name to Biden approving a new voting calendar.
fcfceb1fb88147ab,M,3,The new voting calendar removed New Hampshire's status as the first state to hold a primary.,text_only,True,Evidence says the calendar stripped New Hampshire's first-primary status.
fcfceb1fb88147ab,M,4,A campaign led by state and local Democrats is encouraging voters to write in Biden's name.,text_only,True,Evidence describes a state-and-local Democratic write-in campaign.
fcfceb1fb88147ab,M,5,Biden's campaign manager criticized a robocall that aimed to suppress voting.,text_only,True,The campaign manager criticized the call as an attempt to suppress voting.
fcfceb1fb88147ab,M,6,There is a concerted effort to ensure Biden still receives support in the primary.,text_only,True,The write-in campaign indicates an effort to retain Biden support in the primary.
fcfceb1fb88147ab,M,7,Biden is expected to win New Hampshire.,text_only,True,Evidence says Biden is all but certain to win the state.
fcfceb1fb88147ab,M,8,Biden is expected to secure his party's nomination for a second term.,text_only,True,Evidence says Biden is all but certain to win his party's nomination.
fcfceb1fb88147ab,M_vision,1,Joe Biden's name will not appear on the New Hampshire primary ballot.,text_only,True,Evidence explicitly says Biden's name will not appear on the New Hampshire primary ballot.
fcfceb1fb88147ab,M_vision,2,The absence of Biden's name from the ballot is linked to a decision involving a new voting calendar.,text_only,True,Evidence links the omission to Biden approving a new voting calendar.
fcfceb1fb88147ab,M_vision,3,The new voting calendar removed New Hampshire's status as the first state to hold a primary.,text_only,True,Evidence explicitly says the calendar stripped New Hampshire's first-primary status.
fcfceb1fb88147ab,M_vision,4,A campaign led by state and local Democrats is encouraging voters to write in Biden's name.,text_only,True,Evidence says state and local Democrats organized a write-in campaign for Biden.
fcfceb1fb88147ab,M_vision,5,Biden's campaign manager criticized a robocall that aimed to suppress voting.,text_only,True,Evidence says Chavez Rodriguez criticized the call as an attempt to suppress voting.
fcfceb1fb88147ab,M_vision,6,Biden's campaign manager emphasized the importance of free and fair elections.,text_only,True,Evidence says Chavez Rodriguez criticized the call as undermining free and fair elections.
fcfceb1fb88147ab,M_vision,7,Biden is expected to win New Hampshire.,text_only,True,Evidence says Biden is all but certain to win the state.
fcfceb1fb88147ab,M_vision,8,Biden is expected to secure his party's nomination for a second term.,text_only,True,Evidence says Biden is all but certain to win his party's nomination for a second term.
4d2083c00f2c7207,M,1,The evidence does not provide any specific criticisms from Holocaust survivors regarding the new Westminster memorial plans.,text_only,True,The evidence contains no Westminster memorial plans or survivor criticisms of such plans.
4d2083c00f2c7207,M,2,The evidence discusses the importance of remembering Holocaust victims.,text_only,True,The evidence explicitly discusses remembering Holocaust victims and commemorating lives lost.
4d2083c00f2c7207,M,3,The evidence discusses the rise of antisemitism.,text_only,True,The evidence explicitly mentions a reported rise in antisemitism.
4d2083c00f2c7207,M,4,The evidence emphasizes the need for collective remembrance.,text_only,True,A quoted speaker says the nation must collectively remember Holocaust victims.
4d2083c00f2c7207,M,5,The evidence does not mention any particular concerns from Holocaust survivors about the memorial plans themselves.,text_only,True,The evidence does not mention survivor concerns about memorial plans themselves.
4d2083c00f2c7207,M,6,The evidence does not mention any particular objections from Holocaust survivors about the memorial plans themselves.,text_only,True,The evidence does not mention survivor objections about memorial plans themselves.
4d2083c00f2c7207,M,7,The summary states that there is insufficient evidence to address the query.,unsupported,False,"The evidence permits addressing the claims about remembrance and antisemitism, despite lacking memorial-plan details."
4d2083c00f2c7207,M_vision,1,The evidence does not provide specific criticisms from Holocaust survivors regarding the new Westminster memorial plans.,unsupported,False,The evidence mentions survivors and refugees but provides no criticisms of Westminster memorial plans.
4d2083c00f2c7207,M_vision,2,The evidence discusses the importance of remembering Holocaust victims.,text_only,True,The text explicitly says it is vital to remember Holocaust victims and describes commemorative events.
4d2083c00f2c7207,M_vision,3,The evidence discusses the rise of antisemitism.,text_only,True,The text explicitly reports a rise in antisemitism.
4d2083c00f2c7207,M_vision,4,The evidence emphasizes the need for collective remembrance.,text_only,True,The text directly quotes the importance of collectively remembering Holocaust victims.
4d2083c00f2c7207,M_vision,5,The evidence does not address any particular concerns expressed by survivors about the memorial plans themselves.,unsupported,False,No evidence addresses survivors’ concerns about memorial plans themselves.
4d2083c00f2c7207,M_vision,6,The evidence does not address any particular viewpoints expressed by survivors about the memorial plans themselves.,unsupported,False,No evidence addresses survivors’ viewpoints about memorial plans themselves.
4d2083c00f2c7207,M_vision,7,The summary states that the coverage does not directly relate to the query.,unsupported,False,"The evidence covers Holocaust remembrance, genocide proceedings, and Rwanda policy, not a stated coverage summary."
bcded98e450023c8,B1,1,Sir Jeffrey Donaldson is facing pressure regarding the DUP's position on a new deal to end the ongoing political impasse in Northern Ireland.,text_only,True,Evidence says the DUP faces pressure to state whether it backs a new deal ending the impasse.
bcded98e450023c8,B1,2,Donaldson has a majority of support among DUP party officers.,text_only,True,Evidence says Donaldson has a majority of officers supporting him.
bcded98e450023c8,B1,3,No decisions have been made yet.,text_only,True,Evidence explicitly says there was no vote or decision.
bcded98e450023c8,B1,4,The political deadlock in Northern Ireland continues.,text_only,True,Evidence explicitly says the deadlock continues.
bcded98e450023c8,B1,5,Donaldson has called for a better financial package for incoming ministers.,text_only,True,Evidence says Donaldson called for a better financial package for incoming ministers.
bcded98e450023c8,B1,6,Donaldson is focused on securing favorable terms for the DUP as discussions progress.,unsupported,False,"Evidence discusses engagement and deal support, but does not state he seeks favorable DUP terms."
bcded98e450023c8,B1,7,The DUP has stated that it will engage with the government.,text_only,True,Evidence quotes the DUP saying it will continue to engage with the government.
bcded98e450023c8,B1,8,The DUP has stated that it will not provide ongoing commentary on its position.,text_only,True,Evidence quotes the DUP saying it would not give a running commentary on its position.
bcded98e450023c8,M,1,Sir Jeffrey Donaldson is facing pressure regarding the DUP's position on a new deal to end the ongoing political impasse in Northern Ireland.,text_only,True,Evidence says the DUP faced pressure to state whether it would back a new deal ending the impasse.
bcded98e450023c8,M,2,Donaldson has a majority of support among DUP party officers.,text_only,True,Evidence says Donaldson has a majority of officers supporting him.
bcded98e450023c8,M,3,No decision was made during a recent meeting.,text_only,True,Evidence explicitly says no decision came during the meeting.
bcded98e450023c8,M,4,The political deadlock in Northern Ireland continues.,text_only,True,Evidence explicitly says the deadlock continues.
bcded98e450023c8,M,5,Donaldson has emphasized the need for a better financial package for incoming ministers.,text_only,True,Evidence says Donaldson called for a better financial package for incoming ministers.
bcded98e450023c8,M,6,Donaldson is actively engaging with the government.,text_only,True,Evidence says the DUP will continue engaging with the government.
bcded98e450023c8,M,7,Donaldson is maintaining a cautious approach to the situation.,unsupported,False,"The evidence supports caution through withholding running commentary, but not the broader characterization of approach."
bcded98e450023c8,M,8,The DUP has stated that it will not provide ongoing commentary on its position.,text_only,True,Evidence quotes the DUP saying it would not give a running commentary on its position.
bcded98e450023c8,M,9,The DUP is navigating challenges related to the situation.,text_only,True,"Evidence describes pressure and uncertainty, supporting challenges related to the situation."
bcded98e450023c8,M_vision,1,Sir Jeffrey Donaldson is facing pressure regarding the DUP's position on a new deal to end the ongoing political impasse in Northern Ireland.,text_only,True,Text says the DUP faces pressure to support a new deal ending the impasse.
bcded98e450023c8,M_vision,2,No decision was made during a recent meeting of DUP party officers.,text_only,True,Text explicitly says there was no vote and no decision during the officers’ meeting.
bcded98e450023c8,M_vision,3,Donaldson has a majority of support among DUP party officers.,text_only,True,Text says Donaldson has a majority of officers supporting him.
bcded98e450023c8,M_vision,4,Donaldson's majority of support among party officers is crucial for any future proposals.,text_only,True,"Text says officers’ support is critical if the boycott is to end, and majority support is noted."
bcded98e450023c8,M_vision,5,Donaldson has called for a better financial package for incoming ministers.,text_only,True,Text explicitly states Donaldson called for a better financial package for incoming ministers.
bcded98e450023c8,M_vision,6,Donaldson's call indicates his stance that improved conditions are needed to facilitate political leadership in Northern Ireland.,unsupported,False,"The call is reported, but its meaning as a stance about facilitating political leadership is interpretive."
bcded98e450023c8,M_vision,7,The political deadlock in Northern Ireland continues.,text_only,True,Text explicitly says the deadlock continues.
bcded98e450023c8,M_vision,8,The DUP is engaging with the government.,text_only,True,Text says the DUP will continue to engage with the government.
bcded98e450023c8,M_vision,9,The DUP is not providing detailed commentary on its position.,text_only,True,Text says the DUP would not give a running commentary on its position.
a18dda71df8865ef,B1,1,Efforts to provide aid in Gaza are ongoing.,text_only,True,Evidence describes aid entering Gaza and ongoing efforts to increase deliveries.
a18dda71df8865ef,B1,2,A deal has been reached to allow more humanitarian supplies into Gaza.,text_only,True,Evidence explicitly says Israel and Hamas reached a deal allowing more humanitarian aid.
a18dda71df8865ef,B1,3,Qatari and French mediators facilitated the deal.,text_only,True,Evidence says the deal was brokered by Qatar and France.
a18dda71df8865ef,B1,4,The deal includes medicines for hostages held by Hamas.,text_only,True,Evidence says medicines will be given to hostages held by Hamas.
a18dda71df8865ef,B1,5,The deal includes basic supplies for civilians in Gaza.,text_only,True,Evidence says Israel will allow basic supplies into Gaza for civilians.
a18dda71df8865ef,B1,6,The UN reports that the humanitarian situation in Gaza is appalling.,text_only,True,Evidence explicitly quotes the UN describing Gaza's humanitarian situation as appalling.
a18dda71df8865ef,B1,7,Millions of people in Gaza are living in squalid conditions.,text_only,True,"Evidence says 2.2 million Palestinians live in inhumane, squalid conditions; this is millions."
a18dda71df8865ef,B1,8,Basic public services in Gaza are severely compromised because of extensive infrastructure damage.,text_only,True,Evidence says infrastructure is badly damaged and public services are unavailable or limited.
a18dda71df8865ef,B1,9,Many people in Gaza are displaced.,text_only,True,"Evidence repeatedly reports mass displacement, including 85% or 1.7 million people."
a18dda71df8865ef,B1,10,Many people in Gaza urgently need assistance.,text_only,True,"Evidence reports insufficient aid, damaged services, and displaced people needing humanitarian assistance."
a18dda71df8865ef,M,1,Efforts to provide aid in Gaza are ongoing.,text_only,True,Evidence describes collaboration to get more aid and supplies reaching Gaza.
a18dda71df8865ef,M,2,Gaza is experiencing a severe humanitarian crisis.,text_only,True,"Evidence describes badly damaged infrastructure, hunger, displacement, and unavailable services."
a18dda71df8865ef,M,3,About 85% of Gaza's population is displaced.,text_only,True,Evidence explicitly states around 85% of Gaza's population has been displaced.
a18dda71df8865ef,M,4,Qatar and France brokered a deal to facilitate the delivery of humanitarian supplies to civilians in Gaza.,text_only,True,Evidence says Qatar and France brokered a deal sending humanitarian supplies to Gaza civilians.
a18dda71df8865ef,M,5,The deal also provides medicines to hostages held by Hamas.,text_only,True,Evidence says the deal provides medicines to Hamas-held hostages.
a18dda71df8865ef,M,6,Basic public services in Gaza have been severely damaged.,text_only,True,Evidence says virtually all infrastructure is badly damaged and basic services unavailable.
a18dda71df8865ef,M,7,"Many residents in Gaza are struggling to find food, water, and medical supplies.",text_only,True,"Evidence says residents struggle to find food, drink, and medicine or basic supplies."
a18dda71df8865ef,M,8,The UN has reported that every person in Gaza is currently hungry.,text_only,True,Evidence quotes UN rapporteurs saying every single person in Gaza is hungry.
a18dda71df8865ef,M,9,A significant portion of Gaza's population is facing starvation.,text_only,True,Evidence says a quarter of Gaza's population are starving and struggling for food and water.
a18dda71df8865ef,M,10,A significant portion of Gaza's population is facing imminent famine.,unsupported,False,"Evidence explicitly states famine is imminent, though not necessarily for a significant portion."
a18dda71df8865ef,M_vision,1,Efforts to provide aid in Gaza are ongoing.,text_only,True,Text describes daily collaboration with UN agencies and aid entering Gaza; images do not independently establish ongoing efforts.
a18dda71df8865ef,M_vision,2,Gaza is facing severe humanitarian challenges.,both,True,"Text repeatedly describes damaged infrastructure, displacement, shortages, and humanitarian crisis; images show destruction and displacement."
a18dda71df8865ef,M_vision,3,Qatar and France brokered a deal aimed at increasing the flow of humanitarian supplies into Gaza.,text_only,True,Text explicitly says Qatar and France brokered the deal allowing more humanitarian supplies into Gaza; images do not establish this.
a18dda71df8865ef,M_vision,4,The deal includes medicines designated for hostages held by Hamas.,text_only,True,Text explicitly says medicines go to hostages held by Hamas; images do not establish this.
a18dda71df8865ef,M_vision,5,About 85% of Gaza's population is displaced.,text_only,True,Text explicitly reports approximately 85% displacement; images show displacement but not the percentage.
a18dda71df8865ef,M_vision,6,Many people in Gaza are struggling to access food and clean water.,text_only,True,"Text says people struggle for food, drink, and drinkable water; images do not independently establish access conditions."
a18dda71df8865ef,M_vision,7,The UN reports that the situation in Gaza is dire.,text_only,True,Text attributes severe conditions and breakdown of services to UN officials; images depict destruction but not UN reporting.
a18dda71df8865ef,M_vision,8,Widespread hunger is affecting Gaza's population.,text_only,True,Text reports every person hungry and a quarter starving; images do not independently establish widespread hunger.
a18dda71df8865ef,M_vision,9,Imminent famine is affecting Gaza's population.,text_only,True,Text explicitly states famine is imminent; images do not establish famine.
46d78553421a9646,B1,1,Coverage reports that Houthi attacks on commercial vessels in the Red Sea have significantly increased since November.,text_only,True,Evidence reports dozens of attacks since November and a 500% increase between November and December.
46d78553421a9646,B1,2,"Dozens of incidents have occurred, including missile strikes and drone strikes.",text_only,True,Evidence explicitly mentions dozens of attacks and targeting with missiles and drones.
46d78553421a9646,B1,3,The US Central Command has been actively tracking Houthi threats.,unsupported,False,"Evidence names Centcom reporting and conducting a missile strike, but not actively tracking threats."
46d78553421a9646,B1,4,The US Central Command has conducted strikes against Houthi missile sites.,text_only,True,Evidence says Centcom struck and destroyed a prepared Houthi anti-ship missile.
46d78553421a9646,B1,5,The strikes against Houthi missile sites aim to protect shipping lanes.,unsupported,False,"Evidence says US and UK sought to protect free flow of commerce, not specifically shipping lanes."
46d78553421a9646,B1,6,The attacks have raised concerns about the safety of international navigation.,text_only,True,Evidence explicitly describes danger to international navigation.
46d78553421a9646,B1,7,The attacks have led to increased insurance costs.,text_only,True,Evidence states insurance costs rose or would rocket because of the risks.
46d78553421a9646,B1,8,Some shipping companies have opted to reroute around Africa instead of using the Suez Canal.,text_only,True,Evidence says companies detoured along Africa and around the Cape instead of using Suez.
46d78553421a9646,B1,9,The Houthis claim their actions are in response to perceived aggression from the US and UK.,text_only,True,A Houthi spokesperson cited American-British aggression as the response's justification.
46d78553421a9646,B1,10,The Houthis particularly link their actions to the conflict in Gaza.,text_only,True,Evidence repeatedly links Houthi actions to Israel's military operation in Gaza and support for Palestinians.
46d78553421a9646,M,1,Houthi attacks on merchant vessels in the Red Sea have significantly increased since November.,text_only,True,Evidence reports a 500% increase between November and December and increased incidents since strikes.
46d78553421a9646,M,2,The Houthis claim the attacks are in response to Israel's military operations in Gaza.,text_only,True,Evidence says Houthis claim attacks respond to Israel's military ground operation in Gaza.
46d78553421a9646,M,3,The US and UK have conducted air strikes targeting Houthi military capabilities in Yemen.,text_only,True,Evidence reports US and UK air strikes against Houthi targets and capabilities in Yemen.
46d78553421a9646,M,4,The US and UK aim to protect commercial shipping in the region through the air strikes.,text_only,True,Evidence says the US and UK sought to protect free flow of commerce.
46d78553421a9646,M,5,The US and UK aim to degrade Houthi military capabilities through the air strikes.,text_only,True,Sunak said action degraded capability; evidence also reports degraded arsenal.
46d78553421a9646,M,6,The Houthis have continued their assaults despite the US and UK military actions.,text_only,True,Evidence reports at least 12 further attacks after January 11 and continued harassment after strikes.
46d78553421a9646,M,7,The continued assaults have led to a rise in shipping insurance costs.,text_only,True,Evidence states insurance costs rose tenfold since early December.
46d78553421a9646,M,8,Some shipping companies have avoided the area altogether.,text_only,True,Evidence says major shipping companies ceased sailing in the region.
46d78553421a9646,M,9,The situation remains tense.,text_only,True,"Evidence describes repetitive tit-for-tat, immediate threats, risks, and need to avoid escalation."
46d78553421a9646,M,10,There are concerns about the potential for further escalation.,text_only,True,Evidence explicitly warns of escalation across the Middle East and a real risk of mass attack.
46d78553421a9646,M,11,The situation poses a threat to military vessels.,text_only,True,Evidence describes a potential mass attack on US or British warships and threats to military vessels.
46d78553421a9646,M,12,The situation poses a threat to commercial vessels.,text_only,True,Evidence explicitly discusses attacks on commercial shipping and threats to merchant vessels.
46d78553421a9646,M_vision,1,Houthi attacks on merchant vessels in the Red Sea have significantly increased since November.,text_only,True,Text reports attacks increased 500% between November and December and incidents increased afterward.
46d78553421a9646,M_vision,2,Dozens of incidents have been reported.,text_only,True,Text repeatedly reports dozens of attacks on commercial vessels.
46d78553421a9646,M_vision,3,The Houthis have targeted ships they claim are linked to Israel.,text_only,True,Text says Houthis claim targeting ships linked to Israel.
46d78553421a9646,M_vision,4,The US and UK have conducted air strikes against Houthi military targets in Yemen.,text_only,True,Text reports US and UK air strikes against Houthi targets in Yemen.
46d78553421a9646,M_vision,5,The air strikes aim to protect commercial shipping.,text_only,True,Text says the US and UK stated they were protecting free flow of commerce.
46d78553421a9646,M_vision,6,The air strikes aim to degrade Houthi capabilities.,text_only,True,Text says Sunak described the strikes as degrading Houthi capability.
46d78553421a9646,M_vision,7,Major shipping companies have halted operations in the region because of heightened risks.,text_only,True,Text says major shipping companies ceased sailing in the region due to the threat.
46d78553421a9646,M_vision,8,Insurance costs have surged.,text_only,True,Text reports insurance costs rose tenfold since early December.
46d78553421a9646,M_vision,9,The Houthis continue to threaten shipping routes.,text_only,True,Text describes continuing attacks and threats to Red Sea commercial shipping.
46d78553421a9646,M_vision,10,The situation has raised concerns about potential mass attacks on military vessels.,text_only,True,Text identifies a real risk of Houthis launching a mass attack on US or British warships.
30b5c4969ddfed66,B1,1,The evidence does not provide information about the winner of the women's final at the Australian Open 2024.,text_only,True,"The evidence covers men's results and other events, but gives no women's Australian Open final winner."
30b5c4969ddfed66,B1,2,The evidence discusses various players' performances and matches.,text_only,True,"The evidence reports matches involving Raducanu, Murray, Djokovic, Sinner, Medvedev, and darts players."
30b5c4969ddfed66,B1,3,The evidence discusses Emma Raducanu's return to competition.,text_only,True,Evidence describes Raducanu returning after eight months injured and winning at Auckland.
30b5c4969ddfed66,B1,4,The evidence discusses results from the men's side of the tournament.,text_only,True,"Evidence includes Australian Open men's results involving Murray, Djokovic, Sinner, Medvedev, and Zverev."
30b5c4969ddfed66,B1,5,The evidence does not mention the women's final or its outcome.,text_only,True,The evidence does not mention a women's Australian Open final or its outcome.
30b5c4969ddfed66,B1,6,The summary states that there is insufficient evidence to answer the query.,unsupported,False,No summary states that the evidence is insufficient to answer a query.
30b5c4969ddfed66,M,1,The evidence does not provide information about the winner of the women's final at the Australian Open 2024.,text_only,True,The evidence reports men's final participants but provides no women's Australian Open final winner.
30b5c4969ddfed66,M,2,The evidence discusses various players and matches.,text_only,True,"The evidence discusses Raducanu, Djokovic, Murray, and numerous other players' matches or awards."
30b5c4969ddfed66,M,3,The evidence discusses Emma Raducanu's return to competition.,text_only,True,Evidence describes Raducanu's first match after eight months out with injury.
30b5c4969ddfed66,M,4,The evidence discusses Novak Djokovic's loss.,text_only,True,The evidence explicitly reports Djokovic losing to Jannik Sinner at the Australian Open.
30b5c4969ddfed66,M,5,The evidence discusses other players' performances.,text_only,True,"Evidence reports performances by Raducanu, Murray, Sinner, Medvedev, Zverev, and others."
30b5c4969ddfed66,M,6,The evidence does not mention the women's final or its outcome.,text_only,True,The evidence does not mention a women's Australian Open final or its outcome.
30b5c4969ddfed66,M,7,The summary states that there is insufficient evidence to answer the query.,unsupported,False,No summary states that the evidence is insufficient to answer a query.
