test_id,config,claim_index,claim,support,supported,reason
fcfceb1fb88147ab,B0,1,Joe Biden won the New Hampshire primary.,unsupported,False,"Evidence says Biden was almost certain to win, not that he won the New Hampshire primary."
fcfceb1fb88147ab,B0,2,Joe Biden was not on the New Hampshire primary ballot.,text_only,True,Evidence explicitly states Biden's name would not appear on the New Hampshire primary ballot.
fcfceb1fb88147ab,B0,3,Biden's campaign and the Democratic National Committee carried out a strategic maneuver related to his New Hampshire primary victory.,unsupported,False,"Evidence describes Biden approving a voting-calendar change, but not a joint campaign-DNC maneuver for victory."
fcfceb1fb88147ab,B0,4,Biden supporters organized a write-in campaign in the New Hampshire primary.,text_only,True,Evidence explicitly says state and local Democrats organized a campaign for voters to write in Biden's name.
fcfceb1fb88147ab,B0,5,The write-in campaign mobilized voters to cast ballots for Biden.,unsupported,False,"Evidence mentions a write-in campaign, but does not establish that it mobilized voters to cast ballots."
fcfceb1fb88147ab,B0,6,Biden's established name recognition contributed to the write-in campaign's success.,unsupported,False,Evidence does not discuss Biden's name recognition contributing to the write-in campaign's success.
fcfceb1fb88147ab,B0,7,Biden's support within the Democratic Party contributed to the write-in campaign's success.,unsupported,False,Evidence does not state that Biden's Democratic Party support contributed to write-in campaign success.
fcfceb1fb88147ab,B0,8,The absence of strong challengers allowed Biden to consolidate the anti-establishment vote in the New Hampshire primary.,unsupported,False,Evidence does not mention strong challengers or consolidation of an anti-establishment vote.
fcfceb1fb88147ab,B0,9,Biden's consolidation of the anti-establishment vote led to his unexpected New Hampshire primary win.,unsupported,False,Evidence does not report an unexpected Biden victory or connect it to anti-establishment-vote consolidation.
fcfceb1fb88147ab,B0,10,The situation highlighted complexities of primary elections.,unsupported,False,"Evidence describes ballot and calendar circumstances, but does not explicitly say they highlighted primary-election complexities."
fcfceb1fb88147ab,B0,11,The situation highlighted the influence of party dynamics on voter behavior.,unsupported,False,Evidence does not state that the situation highlighted party dynamics influencing voter behavior.
4d2083c00f2c7207,B0,1,Holocaust survivors have expressed significant concerns about the new memorial plans in Westminster.,unsupported,False,"Evidence discusses remembrance and refugees, not concerns about new Westminster memorial plans."
4d2083c00f2c7207,B0,2,Some Holocaust survivors argue that the memorial's design does not adequately honor the memory of the victims.,unsupported,False,No supplied evidence mentions survivors criticizing a memorial design's adequacy.
4d2083c00f2c7207,B0,3,Some Holocaust survivors argue that the memorial's location does not adequately honor the memory of the victims.,unsupported,False,No supplied evidence addresses criticism of a memorial's location.
4d2083c00f2c7207,B0,4,Some survivors feel that the proposed site lacks the solemnity necessary for such a significant tribute.,unsupported,False,No supplied evidence discusses the proposed site's solemnity.
4d2083c00f2c7207,B0,5,Some survivors feel that the proposed site lacks the prominence necessary for such a significant tribute.,unsupported,False,No supplied evidence discusses the proposed site's prominence.
4d2083c00f2c7207,B0,6,Some survivors criticize the design for being too modern.,unsupported,False,No supplied evidence says survivors considered any memorial design too modern.
4d2083c00f2c7207,B0,7,Some survivors criticize the design for not reflecting the historical gravity of the Holocaust.,unsupported,False,No supplied evidence says survivors found a design historically insufficient.
4d2083c00f2c7207,B0,8,Some Holocaust survivors have voiced frustration over the lack of consultation with the survivor community during the planning process.,unsupported,False,No supplied evidence mentions inadequate consultation with survivors about memorial planning.
4d2083c00f2c7207,B0,9,Some survivors emphasize that their perspectives are important in creating a meaningful memorial.,unsupported,False,"Evidence says survivors' experiences should never be forgotten, but not memorial-design perspectives."
4d2083c00f2c7207,B0,10,The criticisms express a desire for a more respectful approach to commemorating the Holocaust.,unsupported,False,"Evidence supports remembering victims, but does not connect criticisms to a more respectful approach."
4d2083c00f2c7207,B0,11,The criticisms express a desire for a more inclusive approach to commemorating the Holocaust.,unsupported,False,"Evidence mentions collective remembrance, but not criticisms seeking a more inclusive memorial approach."
bcded98e450023c8,B0,1,Sir Jeffrey Donaldson is the leader of the Democratic Unionist Party (DUP).,text_only,True,Evidence explicitly identifies Sir Jeffrey Donaldson as DUP leader.
bcded98e450023c8,B0,2,Sir Jeffrey Donaldson has faced criticism regarding his leadership.,unsupported,False,"Evidence mentions pressure over the DUP's position, but not criticism of Donaldson's leadership."
bcded98e450023c8,B0,3,Sir Jeffrey Donaldson has faced threats regarding his leadership.,unsupported,False,"Evidence mentions pressure, not threats concerning Donaldson's leadership."
bcded98e450023c8,B0,4,Sir Jeffrey Donaldson has faced criticism regarding the DUP's direction.,unsupported,False,Evidence does not report criticism of the DUP's direction.
bcded98e450023c8,B0,5,Sir Jeffrey Donaldson has faced threats regarding the DUP's direction.,unsupported,False,Evidence does not report threats concerning the DUP's direction.
bcded98e450023c8,B0,6,The criticism and threats have occurred in the context of Northern Ireland's political landscape.,text_only,True,Evidence places the DUP deadlock and Stormont impasse within Northern Ireland politics.
bcded98e450023c8,B0,7,Sir Jeffrey Donaldson has emphasized his commitment to the DUP's core values.,unsupported,False,Evidence does not mention Donaldson emphasizing commitment to DUP core values.
bcded98e450023c8,B0,8,Sir Jeffrey Donaldson has emphasized the importance of unionism.,unsupported,False,Evidence does not mention Donaldson emphasizing unionism.
bcded98e450023c8,B0,9,Sir Jeffrey Donaldson has asserted that he will not be swayed by detractors.,unsupported,False,Evidence does not state Donaldson would not be swayed by detractors.
bcded98e450023c8,B0,10,Sir Jeffrey Donaldson has called for unity within the DUP.,unsupported,False,Evidence does not report Donaldson calling for unity within the DUP.
bcded98e450023c8,B0,11,Sir Jeffrey Donaldson has urged DUP members to focus on their shared goals rather than internal divisions.,unsupported,False,Evidence does not report Donaldson urging members toward shared goals over divisions.
bcded98e450023c8,B0,12,Sir Jeffrey Donaldson's stance reflects a determination to navigate the challenges while maintaining the DUP's influence in Northern Ireland politics.,unsupported,False,"Evidence shows Donaldson engaging over a deal, but not maintaining DUP influence as claimed."
d7e4fbd4785d37d1,B0,1,"At the Brit Awards 2024, Raye received six nominations.",unsupported,False,"The supplied evidence discusses other artists and awards, but contains no information about Raye's Brit Awards nominations."
d7e4fbd4785d37d1,B0,2,Raye broke the record for the most nominations for a female artist in a single year at the Brit Awards 2024.,unsupported,False,"No supplied evidence mentions Raye, a nominations record, or the Brit Awards 2024."
d7e4fbd4785d37d1,B0,3,Raye's achievement highlighted her impact on the music scene.,unsupported,False,The evidence does not discuss Raye or interpret any achievement as demonstrating impact on music.
d7e4fbd4785d37d1,B0,4,Raye's achievement followed the release of her debut album.,unsupported,False,The supplied articles contain no information about Raye or a debut album preceding recognition.
d7e4fbd4785d37d1,B0,5,Raye's recognition at the Brit Awards underscored her rise to prominence.,unsupported,False,No evidence addresses Raye's prominence or recognition at the Brit Awards.
d7e4fbd4785d37d1,B0,6,Raye garnered critical acclaim over the past year.,unsupported,False,The evidence provides no information about Raye receiving critical acclaim over the past year.
d7e4fbd4785d37d1,B0,7,Raye's success at the Brit Awards reflects a broader trend of female artists gaining recognition in the music industry.,unsupported,False,"Although one article discusses female artists' chart dominance, it does not connect that trend to Raye or Brit Awards success."
a18dda71df8865ef,B0,1,Efforts to provide aid in Gaza have intensified amid ongoing humanitarian crises.,text_only,True,"Evidence describes aid deals, collaboration, and efforts to get more humanitarian aid into Gaza amid severe need."
a18dda71df8865ef,B0,2,Various international organizations and governments are mobilizing resources to provide aid in Gaza.,text_only,True,"Evidence mentions Qatar, France, Israel, Jordan, UN agencies, and donors involved in aid-related efforts."
a18dda71df8865ef,B0,3,"The United Nations is working to deliver food, medical supplies, and shelter to people affected by conflict and blockades.",unsupported,False,"Evidence mentions UN collaboration and aid supplies, but does not establish UN delivery of all listed items."
a18dda71df8865ef,B0,4,"Several nongovernmental organizations are working to deliver food, medical supplies, and shelter to people affected by conflict and blockades.",unsupported,False,"No evidence specifically identifies several nongovernmental organizations delivering food, medical supplies, and shelter."
a18dda71df8865ef,B0,5,Some countries are advocating for ceasefires to facilitate the safe passage of aid.,unsupported,False,"Evidence reports international calls for a ceasefire, but does not say they aim to facilitate aid passage."
a18dda71df8865ef,B0,6,Some countries are advocating for ceasefires to address the urgent needs of civilians.,text_only,True,Evidence states international calls for a ceasefire amid a catastrophic humanitarian situation and urgent civilian needs.
a18dda71df8865ef,B0,7,Logistical challenges continue to hinder the effectiveness of relief efforts in Gaza.,text_only,True,"Evidence says aid trucks are insufficient and routes are circuitous, demonstrating continuing logistical obstacles."
a18dda71df8865ef,B0,8,Security concerns continue to hinder the effectiveness of relief efforts in Gaza.,unsupported,False,"Evidence mentions unexploded ordnance and damaged infrastructure, but does not clearly link security concerns to relief effectiveness."
46d78553421a9646,B0,1,Houthi attacks in the Red Sea are being monitored through satellite imagery.,unsupported,False,The evidence mentions attacks and missiles but provides no satellite-imagery monitoring.
46d78553421a9646,B0,2,Houthi attacks in the Red Sea are being monitored through naval patrols.,unsupported,False,"The evidence mentions US, UK, and other naval forces, but not naval patrol monitoring."
46d78553421a9646,B0,3,Houthi attacks in the Red Sea are being monitored through intelligence-sharing among regional partners.,unsupported,False,The evidence does not describe intelligence-sharing among regional partners.
46d78553421a9646,B0,4,Houthi attacks in the Red Sea are being monitored through intelligence-sharing among international partners.,unsupported,False,The evidence does not describe intelligence-sharing among international partners.
46d78553421a9646,B0,5,Maritime security agencies are increasingly using drones to detect threats posed by Houthi forces.,unsupported,False,"The evidence mentions Houthi drones, not maritime agencies increasingly using drones for detection."
46d78553421a9646,B0,6,Maritime security agencies are increasingly using surveillance systems to detect threats posed by Houthi forces.,unsupported,False,"The evidence mentions Houthi surveillance capability, not agencies increasingly using surveillance systems."
46d78553421a9646,B0,7,Maritime security agencies are increasingly using advanced technologies to respond to threats posed by Houthi forces.,unsupported,False,"The evidence describes airstrikes and missile defenses, but not increasingly advanced technologies generally."
46d78553421a9646,B0,8,Shipping companies are enhancing their own security measures.,unsupported,False,"The evidence says companies ceased sailing and diverted routes, not enhanced their security measures."
46d78553421a9646,B0,9,Shipping companies are sharing information about potential risks in the Red Sea.,unsupported,False,"The evidence says vessels were warned to report suspicious activity, but not companies sharing risk information."
46d78553421a9646,B0,10,The coordinated monitoring and security approach aims to ensure the safety of maritime routes critical for global trade.,unsupported,False,"The evidence discusses protecting commerce and maritime threats, but not a coordinated monitoring approach ensuring route safety."
30b5c4969ddfed66,B0,1,Aryna Sabalenka emerged victorious in the 2024 Australian Open women's final.,unsupported,False,"The supplied evidence discusses other Australian Open matches, not the 2024 women's final or Sabalenka."
30b5c4969ddfed66,B0,2,Aryna Sabalenka defeated Elena Rybakina in the 2024 Australian Open women's final.,unsupported,False,"No supplied evidence mentions Sabalenka, Rybakina, or their meeting in the women's final."
30b5c4969ddfed66,B0,3,The match was thrilling.,unsupported,False,The supplied evidence does not describe this match or characterize it as thrilling.
30b5c4969ddfed66,B0,4,Aryna Sabalenka showcased a powerful game in the match.,unsupported,False,No evidence describes Sabalenka's playing style or performance in the match.
30b5c4969ddfed66,B0,5,Aryna Sabalenka demonstrated resilience in the match.,unsupported,False,No evidence reports Sabalenka demonstrating resilience in the match.
30b5c4969ddfed66,B0,6,Aryna Sabalenka secured her first Australian Open title.,unsupported,False,The supplied evidence does not state that Sabalenka won her first Australian Open title.
30b5c4969ddfed66,B0,7,The match featured intense rallies.,unsupported,False,No supplied evidence mentions rallies in the match.
30b5c4969ddfed66,B0,8,The match featured high-stakes moments.,unsupported,False,No supplied evidence mentions high-stakes moments in the match.
30b5c4969ddfed66,B0,9,The match highlighted Aryna Sabalenka's skill on the court.,unsupported,False,The supplied evidence does not assess Sabalenka's skill on court.
30b5c4969ddfed66,B0,10,The match highlighted Aryna Sabalenka's determination on the court.,unsupported,False,The supplied evidence does not assess Sabalenka's determination on court.
30b5c4969ddfed66,B0,11,The victory further solidified Aryna Sabalenka's status as one of the top players in women's tennis.,unsupported,False,No evidence discusses the effect of this victory on Sabalenka's standing among women's tennis players.
7682d9936546be96,B0,1,An individual works as both a referee and a firefighter.,unsupported,False,"The evidence mentions firefighters and sports separately, but identifies no individual serving as both referee and firefighter."
7682d9936546be96,B0,2,The individual officiates local sports games.,unsupported,False,No evidence states that any individual officiates local sports games.
7682d9936546be96,B0,3,The individual has gained attention for commitment to sports and public service.,unsupported,False,The evidence provides no individual’s commitment to sports and public service.
7682d9936546be96,B0,4,The individual's experiences officiating sports games parallel teamwork required in firefighting.,unsupported,False,No evidence compares sports officiating experiences with teamwork in firefighting.
7682d9936546be96,B0,5,The individual's experiences officiating sports games parallel quick decision-making required in firefighting.,unsupported,False,No evidence compares sports officiating experiences with firefighting decision-making.
7682d9936546be96,B0,6,The individual is dedicated to the community and public safety.,unsupported,False,"The evidence describes emergency services and safety actions, but not an individual’s dedication to community and public safety."
7682d9936546be96,B0,7,The narrative illustrates that individuals can contribute to their communities in multiple impactful ways.,unsupported,False,The evidence does not present a narrative about individuals contributing through multiple impactful community roles.
22c6ee9fcb3b716b,B0,1,Donald Trump is currently facing four criminal cases.,text_only,True,Evidence explicitly says Trump faces four criminal cases.
22c6ee9fcb3b716b,B0,2,The four criminal cases involve various legal issues.,unsupported,False,Evidence mentions separate criminal cases but does not describe various legal issues for all four.
22c6ee9fcb3b716b,B0,3,The first case involves allegations that Donald Trump sought to overturn the results of the 2020 presidential election.,unsupported,False,"Evidence mentions two sets of charges over alleged attempts to overturn the 2020 election, not that this is first."
22c6ee9fcb3b716b,B0,4,The first case includes conspiracy charges.,unsupported,False,Evidence does not mention conspiracy charges.
22c6ee9fcb3b716b,B0,5,The first case includes obstruction charges.,unsupported,False,Evidence does not mention obstruction charges.
22c6ee9fcb3b716b,B0,6,The second case concerns Donald Trump's handling of classified documents after he left office.,unsupported,False,Evidence does not discuss classified documents or their handling.
22c6ee9fcb3b716b,B0,7,The second case accuses Donald Trump of mishandling sensitive materials.,unsupported,False,Evidence does not mention mishandling sensitive materials.
22c6ee9fcb3b716b,B0,8,The third case concerns Donald Trump's alleged role in a hush-money payment.,unsupported,False,Evidence does not mention hush-money payments or related charges.
22c6ee9fcb3b716b,B0,9,The hush-money payment was allegedly intended to silence allegations during the 2016 campaign.,unsupported,False,Evidence does not mention the alleged purpose or timing of a hush-money payment.
22c6ee9fcb3b716b,B0,10,The fourth case concerns charges related to Donald Trump's business practices and financial dealings.,unsupported,False,"Evidence discusses a civil fraud case, not a fourth criminal case concerning business practices."
22c6ee9fcb3b716b,B0,11,The fourth case includes allegations of fraud.,unsupported,False,"Evidence mentions fraudulently inflated assets in a civil trial, not fraud allegations in a fourth criminal case."
22c6ee9fcb3b716b,B0,12,Each of the four cases presents significant legal challenges for Donald Trump.,unsupported,False,Evidence does not establish that each case presents significant legal challenges.
22c6ee9fcb3b716b,B0,13,Donald Trump is navigating the judicial system while campaigning for the presidency in 2024.,text_only,True,Evidence describes Trump’s legal cases intertwined with his re-election campaign and a 2024 campaign.
74afa5f3a4a319e9,B0,1,Barcelona's manager is Xavi.,unsupported,False,"The supplied evidence discusses Liverpool and Klopp, not Barcelona's manager."
74afa5f3a4a319e9,B0,2,Xavi is set to leave Barcelona at the end of the season.,unsupported,False,No supplied evidence mentions Xavi leaving Barcelona.
74afa5f3a4a319e9,B0,3,Barcelona's inconsistent performance is one factor contributing to Xavi's planned departure.,unsupported,False,No supplied evidence addresses Barcelona's performance or factors behind Xavi's departure.
74afa5f3a4a319e9,B0,4,There is pressure on Barcelona to achieve better results.,unsupported,False,No supplied evidence discusses pressure on Barcelona to improve results.
74afa5f3a4a319e9,B0,5,Xavi has tried to rebuild Barcelona's squad.,unsupported,False,No supplied evidence states that Xavi tried rebuilding Barcelona's squad.
74afa5f3a4a319e9,B0,6,Xavi has tried to implement his vision at Barcelona.,unsupported,False,No supplied evidence discusses Xavi implementing a vision at Barcelona.
74afa5f3a4a319e9,B0,7,Barcelona has faced challenges in domestic competitions.,unsupported,False,No supplied evidence describes Barcelona's domestic competition challenges.
74afa5f3a4a319e9,B0,8,Barcelona has faced challenges in European competitions.,unsupported,False,No supplied evidence describes Barcelona's European competition challenges.
74afa5f3a4a319e9,B0,9,There are reports of internal disagreements at Barcelona regarding player management.,unsupported,False,No supplied evidence reports internal disagreements at Barcelona about player management.
74afa5f3a4a319e9,B0,10,There are reports of internal disagreements at Barcelona regarding future strategies.,unsupported,False,No supplied evidence reports internal disagreements at Barcelona about future strategies.
74afa5f3a4a319e9,B0,11,The reported internal disagreements have contributed to speculation about a change in Barcelona's leadership.,unsupported,False,No supplied evidence links reported disagreements to speculation about Barcelona leadership changes.
74afa5f3a4a319e9,B0,12,Xavi and Barcelona may view parting ways as necessary for the club's future success.,unsupported,False,No supplied evidence discusses Xavi and Barcelona viewing separation as necessary for future success.
85e667ee1a25ac55,B0,1,The UN chief recently urged the international community to provide urgent financial support to the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA).,unsupported,False,"Evidence reports funding suspensions and allegations, but no UN chief urging urgent financial support."
85e667ee1a25ac55,B0,2,UNRWA has been facing a severe funding crisis.,unsupported,False,"Evidence mentions suspended funding, but does not characterize UNRWA as facing a severe funding crisis."
85e667ee1a25ac55,B0,3,The UN chief highlighted that UNRWA delivers essential services to millions of Palestinian refugees.,unsupported,False,"Evidence identifies UNRWA responsibility for Palestinian refugees, but not essential services to millions."
85e667ee1a25ac55,B0,4,The essential services delivered by UNRWA include education and healthcare.,unsupported,False,"Evidence mentions UNRWA schools and children, but provides no healthcare-service claim."
85e667ee1a25ac55,B0,5,The plea for financial support comes amid escalating humanitarian needs in the region.,unsupported,False,"Evidence describes humanitarian suffering and displaced people, but not a financial-support plea amid escalating needs."
85e667ee1a25ac55,B0,6,Ongoing conflicts have exacerbated humanitarian needs in the region.,text_only,True,"Evidence describes war, fighting, displacement, and suffering, supporting worsened humanitarian conditions from conflict."
85e667ee1a25ac55,B0,7,Economic challenges have exacerbated humanitarian needs in the region.,unsupported,False,No supplied evidence connects economic challenges with worsening humanitarian needs.
85e667ee1a25ac55,B0,8,"The UN chief emphasized that without immediate assistance, UNRWA's ability to operate could be severely compromised.",unsupported,False,Evidence does not state that immediate assistance would severely compromise UNRWA operations.
85e667ee1a25ac55,B0,9,"The UN chief emphasized that without immediate assistance, UNRWA's ability to support vulnerable populations could be severely compromised.",unsupported,False,Evidence does not state that immediate assistance would compromise UNRWA support for vulnerable populations.
b6ddf24f05c0091a,B0,1,The Post Office scandal involved the wrongful prosecution of sub-postmasters.,text_only,True,Evidence describes sub-postmasters being wrongfully prosecuted and convictions overturned.
b6ddf24f05c0091a,B0,2,The wrongful prosecutions were attributed to faulty accounting software.,text_only,True,Evidence explicitly attributes prosecutions to faulty Horizon software.
b6ddf24f05c0091a,B0,3,The scandal had devastating effects on many families.,unsupported,False,"Evidence says ordinary lives were devastated and families suffered, but not specifically many families."
b6ddf24f05c0091a,B0,4,One affected family included a mother and her son.,unsupported,False,"Evidence mentions Seema giving birth to her second son, but not an affected mother-son family as claimed."
b6ddf24f05c0091a,B0,5,The mother faced financial ruin.,unsupported,False,"Evidence says many sub-postmasters were financially ruined, without identifying an affected mother."
b6ddf24f05c0091a,B0,6,The mother experienced emotional distress.,unsupported,False,"Evidence reports suffering and personal distress generally, not specifically an affected mother."
b6ddf24f05c0091a,B0,7,The mother was wrongfully accused of theft and fraud.,unsupported,False,"Evidence mentions some postmasters charged with theft, but does not identify an affected mother accused of both crimes."
b6ddf24f05c0091a,B0,8,The mother received a criminal conviction.,unsupported,False,"Evidence reports convictions of sub-postmasters, but does not establish an affected mother's conviction."
b6ddf24f05c0091a,B0,9,The conviction damaged the mother's reputation.,unsupported,False,Evidence does not mention damage to the mother's reputation.
b6ddf24f05c0091a,B0,10,The conviction strained the mother's relationship with her son.,unsupported,False,Evidence does not discuss strain between a mother and her son.
b6ddf24f05c0091a,B0,11,The son witnessed his mother's struggles.,unsupported,False,Evidence does not state that a son witnessed his mother's struggles.
b6ddf24f05c0091a,B0,12,The son experienced significant emotional turmoil.,unsupported,False,Evidence does not describe a son's emotional turmoil.
b6ddf24f05c0091a,B0,13,The son was affected by stigma associated with the scandal.,unsupported,False,Evidence does not mention stigma affecting a son.
b6ddf24f05c0091a,B0,14,The stigma affected the family's dynamics.,unsupported,False,Evidence does not discuss stigma changing family dynamics.
b6ddf24f05c0091a,B0,15,The stigma affected the family's overall well-being.,unsupported,False,Evidence does not state that stigma affected family well-being.
b6ddf24f05c0091a,B0,16,The scandal had long-lasting repercussions.,text_only,True,Evidence says the scandal continued for over 20 years and victims awaited settlements.
b6ddf24f05c0091a,B0,17,The scandal's repercussions reflected a profound personal toll of institutional failures on individuals and their families.,unsupported,False,"Evidence supports institutional failures and personal suffering, but not this comprehensive characterization of family toll."
cfafbe2fecc54f4f,B0,1,Jenni Hermoso publicly expressed discomfort regarding the kiss she received from Luis Rubiales during the World Cup medal ceremony.,unsupported,False,"Supplied evidence does not mention Jenni Hermoso, Luis Rubiales, or the medal-ceremony kiss."
cfafbe2fecc54f4f,B0,2,Jenni Hermoso publicly expressed disapproval regarding the kiss she received from Luis Rubiales during the World Cup medal ceremony.,unsupported,False,"Supplied evidence does not mention Jenni Hermoso, Luis Rubiales, or the medal-ceremony kiss."
cfafbe2fecc54f4f,B0,3,Luis Rubiales was the president of the Spanish Football Federation at the time described.,unsupported,False,Supplied evidence does not identify Luis Rubiales or his position in the Spanish Football Federation.
cfafbe2fecc54f4f,B0,4,Jenni Hermoso described the kiss as non-consensual.,unsupported,False,Supplied evidence does not describe Hermoso characterizing any kiss as non-consensual.
cfafbe2fecc54f4f,B0,5,Jenni Hermoso said the incident left her feeling violated.,unsupported,False,Supplied evidence does not state that Hermoso felt violated.
cfafbe2fecc54f4f,B0,6,Jenni Hermoso called for accountability after the incident.,unsupported,False,Supplied evidence does not report Hermoso calling for accountability.
cfafbe2fecc54f4f,B0,7,Jenni Hermoso highlighted the need for a cultural shift in how women's rights are respected in sports and beyond.,unsupported,False,Supplied evidence does not mention Hermoso advocating cultural change concerning women's rights.
cfafbe2fecc54f4f,B0,8,Jenni Hermoso highlighted the need for a cultural shift in how consent is respected in sports and beyond.,unsupported,False,Supplied evidence does not mention Hermoso advocating cultural change concerning consent.
cfafbe2fecc54f4f,B0,9,Hermoso's statements sparked widespread discussions about gender equality.,unsupported,False,Supplied evidence does not discuss statements by Hermoso or resulting discussions about gender equality.
cfafbe2fecc54f4f,B0,10,Hermoso's statements sparked widespread discussions about the treatment of women in athletics.,unsupported,False,Supplied evidence does not discuss statements by Hermoso or resulting discussions about women in athletics.
88502391a3952417,B0,1,A prisoner swap between Ukraine and Russia recently took place.,unsupported,False,Evidence says a swap was planned but did not happen.
88502391a3952417,B0,2,The prisoner swap involved high-profile individuals.,unsupported,False,No evidence identifies exchanged individuals or their prominence.
88502391a3952417,B0,3,Military personnel were among those exchanged.,unsupported,False,Evidence does not state that military personnel were exchanged.
88502391a3952417,B0,4,Political prisoners were among those exchanged.,unsupported,False,Evidence does not mention political prisoners among exchanged people.
88502391a3952417,B0,5,The swap occurred during the ongoing conflict between Ukraine and Russia.,text_only,True,Evidence places the planned exchange amid the full-scale Ukraine-Russia invasion.
88502391a3952417,B0,6,The swap indicated that Ukraine and Russia were willing to negotiate despite ongoing hostilities.,unsupported,False,"The evidence says the exchange did not happen, so willingness to negotiate is unsupported."
88502391a3952417,B0,7,The swap was viewed as a potential step toward easing tensions.,unsupported,False,No evidence characterizes the exchange as easing tensions.
88502391a3952417,B0,8,The swap was viewed as a potential step toward fostering dialogue.,unsupported,False,No evidence characterizes the exchange as fostering dialogue.
88502391a3952417,B0,9,The swap raised questions about the treatment of detainees.,unsupported,False,"Evidence discusses uncertainty about detainees aboard a plane, not treatment of detainees."
88502391a3952417,B0,10,The swap raised questions about the broader implications for future negotiations.,unsupported,False,Evidence does not discuss broader implications for future negotiations.
88502391a3952417,B0,11,The exchange reflected the complex dynamics of the conflict.,unsupported,False,"Evidence presents conflicting claims and uncertainty, but does not explicitly characterize complex conflict dynamics."
88502391a3952417,B0,12,The exchange reflected the human cost of the conflict.,unsupported,False,"Evidence mentions planned prisoner exchanges and casualties, but does not link them as reflecting human cost."
c2e3e4c35a856070,B0,1,Storm Henk brought significant disruption to the UK.,text_only,True,Evidence says Storm Henk caused significant disruption across large sections of England and Wales and seriously disrupted travel.
c2e3e4c35a856070,B0,2,Storm Henk brought heavy rainfall to the UK.,text_only,True,Evidence explicitly reports Storm Henk brought heavy rain to England and Wales.
c2e3e4c35a856070,B0,3,Storm Henk brought strong winds to the UK.,text_only,True,"Evidence explicitly reports strong winds, including gusts up to 81mph."
c2e3e4c35a856070,B0,4,Many regions experienced flooding during Storm Henk.,text_only,True,"Evidence reports hundreds of flood warnings, flooded homes, roads, farmland, and evacuated communities."
c2e3e4c35a856070,B0,5,The flooding led to road closures.,unsupported,False,"Evidence mentions flooded roads and temporary barriers, but does not explicitly establish flooding caused road closures generally."
c2e3e4c35a856070,B0,6,The flooding led to travel delays.,text_only,True,Evidence explicitly reports travel disruption and delays affecting roads and railway tracks.
c2e3e4c35a856070,B0,7,Power outages affected thousands of homes.,unsupported,False,Evidence contains no information about power outages or thousands of affected homes.
c2e3e4c35a856070,B0,8,Emergency services were deployed to assist with rescues.,unsupported,False,"Evidence mentions many people being rescued from floodwaters, but does not identify emergency services as deployed."
c2e3e4c35a856070,B0,9,Emergency services were deployed to clear debris.,unsupported,False,Evidence does not mention emergency services clearing debris.
c2e3e4c35a856070,B0,10,The storm affected infrastructure.,text_only,True,"Evidence reports impacts on railway tracks, roads, and the London Eye, demonstrating infrastructure effects."
c2e3e4c35a856070,B0,11,The storm affected public safety.,text_only,True,"Deaths, evacuations, rescues, flood warnings, and safety precautions indicate impacts on public safety."
c2e3e4c35a856070,B0,12,The storm underscored the increasing frequency of severe weather events in the region.,unsupported,False,Evidence calls Henk the eighth named storm in three months but does not connect this to increasing severe-weather frequency.
2ae4c40adbe60b84,B0,1,The South Wales fire service has faced allegations of bullying within its ranks.,unsupported,False,"The evidence discusses fire incidents and response, but contains no allegations of bullying within the service."
2ae4c40adbe60b84,B0,2,The South Wales fire service has faced allegations of harassment within its ranks.,unsupported,False,The supplied articles do not mention harassment allegations within the South Wales fire service.
2ae4c40adbe60b84,B0,3,Reports have highlighted a toxic workplace culture within the South Wales fire service.,unsupported,False,No evidence describes a toxic workplace culture within the South Wales fire service.
2ae4c40adbe60b84,B0,4,Former employees have come forward with claims of discrimination within the South Wales fire service.,unsupported,False,The evidence contains no claims by former employees about discrimination.
2ae4c40adbe60b84,B0,5,Former employees have claimed that management did not provide adequate support when issues were raised.,unsupported,False,The supplied evidence does not address management support when workplace issues were raised.
2ae4c40adbe60b84,B0,6,The allegations have prompted investigations into the South Wales fire service's practices and policies.,unsupported,False,"The evidence mentions inquiries into a fire's origin and cause, not investigations into service practices or policies."
2ae4c40adbe60b84,B0,7,The allegations have prompted calls for reform of the South Wales fire service.,unsupported,False,No calls for reform of the South Wales fire service appear in the evidence.
2ae4c40adbe60b84,B0,8,The calls for reform seek to ensure a safer environment for all staff.,unsupported,False,The evidence does not mention reform calls seeking a safer staff environment.
2ae4c40adbe60b84,B0,9,The calls for reform seek to ensure a more inclusive environment for all staff.,unsupported,False,The evidence does not mention reform calls seeking a more inclusive staff environment.
2ae4c40adbe60b84,B0,10,The situation has drawn significant media attention.,unsupported,False,"The evidence reports local shock and news coverage, but not significant media attention about the workplace situation."
2ae4c40adbe60b84,B0,11,The situation has raised concerns about the overall morale of the South Wales fire service.,unsupported,False,No concerns about overall morale are reported; one nearby worker describes community shock.
2ae4c40adbe60b84,B0,12,The situation has raised concerns about the effectiveness of the South Wales fire service.,unsupported,False,The evidence does not raise concerns about the service's overall effectiveness.
36146c7cc230d8dd,B0,1,Andrew Lloyd Webber claimed that his London home is haunted by a poltergeist.,unsupported,False,"The evidence discusses Nottingham attacks and unrelated people, not Andrew Lloyd Webber or a haunted home."
