test_id,config,query,evidence,summary,abstained,retrieved_ids,top_s_text,top_s_img,n_hits
67440434549864f7,B0,The Last Dinner Party wins BBC Radio 1 award,,"The Last Dinner Party, a rising band known for their unique blend of rock and pop, has recently won a prestigious award from BBC Radio 1. This recognition highlights their growing influence in the music scene and showcases their innovative sound that resonates with a diverse audience. The award is seen as a significant milestone for the band, further propelling their career and increasing their visibility in the competitive music industry. Fans and critics alike are excited about what this achievement means for their future projects and performances.",False,,0.0,0.0,0
67440434549864f7,B1,The Last Dinner Party wins BBC Radio 1 award,"[1] Brit Awards: Raye breaks record as women dominate 2024 nominations - BBC News
Rock group The Last Dinner Party have already been announced as the recipients of this year's rising star prize. The Brits' voting body is made up of around 1,300 members from across the music industry. Dua Lipa is also the first artist to be confirmed to perform at the ceremony, which will take place in London on 2 March. Nominations in the three biggest categories are:
It will sit alongside the existing categories for alternative/rock, dance, pop and hip-hop/grime/rap. The inaugural nominees in the new category, which has a 24-month eligibility period to allow more submissions, are Cleo Sol, Jorja Smith, Mahalia, Sault and Raye, who is also listed in the pop category. Raye, Young Fathers, Little Simz, Blur and J Hus are all up for the prestigious album of the year prize. Rock group The Last Dinner Party have already been announced as the recipients of this year's rising star prize.

[2] Carol Vorderman lands LBC host gig after quitting BBC - BBC News
The 63-year-old, who has been a guest presenter on the station in recent weeks, said: ""I'm delighted to be joining LBC and the phenomenal stable of powerful voices on the station. ""Live radio is an incredibly important platform for news, so I'm looking forward to returning to a medium that I love,"" she said. Vorderman hosted a Saturday programme on BBC Radio Wales for four years, but fell afoul of the BBC's social media guidelines for presenters ""On Sunday afternoon, I'll be using my voice - as you might expect - to cause a commotion.
She said she was ""not prepared to lose my voice"" after the BBC introduced new social media guidelines. Vorderman will host her three-hour programme on LBC every Sunday. The show will be ""packed with opinion and intelligent debate"", according to the station, and will see Vorderman ""tackling the biggest stories and issues that matter to LBC's audience across the UK"". The 63-year-old, who has been a guest presenter on the station in recent weeks, said: ""I'm delighted to be joining LBC and the phenomenal stable of powerful voices on the station.

[3] Post Office scandal: 'Mum was sent to prison on my 10th birthday' - BBC News
If you are reading this page and can't see the form you will need to visit the mobile version of the BBC website to submit your question or comment or you can email us at HaveYourSay@bbc.co.uk. Please include your name, age and location with any submission. Listen to Reliable Sauce on BBC Sounds - the week's biggest stories with the perfect amount of sauce. New episodes every Wednesday.
Share your experiences by emailing haveyoursay@bbc.co.uk. Please include a contact number if you are willing to speak to a BBC journalist. You can also get in touch in the following ways: If you are reading this page and can't see the form you will need to visit the mobile version of the BBC website to submit your question or comment or you can email us at HaveYourSay@bbc.co.uk.

[4] Friends scripts rescued from a studio bin to go under the hammer - BBC News
""The sky's the limit, if people want them they will bid for them,"" she said. Head of operations Amanda Butler said she threw a party to watch the final Friends episode in 2004 Follow East of England news on Facebook, Instagram and X. Got a story? Email eastofenglandnews@bbc.co.uk or WhatsApp 0800 169 1830.
""They ended up in a bedside drawer and they've been there ever since. I could have quite easily have thrown them out. ""These scripts deserve to be owned by a big Friends fan."" Channel 4, the British broadcaster of Friends, proposed an episode set in the United Kingdom

[5] Emmys 2024: Succession, The Bear and Beef among winners - BBC News
So listen to a drag queen!"" Ally McBeal's Greg Germann, Calista Flockhart, Gil Bellows and Peter MacNicol reunited to recreate the show's bathroom dance There was also a Cheers cast reunion featuring Kelsey Grammer, Rhea Perlman, Ted Danson, John Ratzenberger and George Wendt The ceremony also saw Charlie Puth perform the theme tune to Friends as the Emmy Awards remembered those who have died in the industry, including Matthew Perry.
The ceremony also saw Charlie Puth perform the theme tune to Friends as the Emmy Awards remembered those who have died in the industry, including Matthew Perry. But a rumoured tribute from Perry's five co-stars failed to materialise. However, there were reunions of the casts of shows including Grey's Anatomy, The Sopranos, Ally McBeal and Cheers to celebrate the Emmys' 75th anniversary. Christina Applegate was given a standing ovation as she walked on stage to present an award","The Last Dinner Party has been recognized as the recipient of this year's rising star prize at the Brit Awards. This announcement highlights the group's emerging status in the music industry, as the Brit Awards' voting body consists of around 1,300 members from various sectors of the music field. The ceremony is set to take place in London on 2 March, and it will feature performances from notable artists, including Dua Lipa.",False,d7e4fbd4785d37d1|e2091657a8b59efe|b6ddf24f05c0091a|097744d508d2a274|5832e7b88dd75889,0.5459,0.2264,5
67440434549864f7,M,The Last Dinner Party wins BBC Radio 1 award,"[1] Brit Awards: Raye breaks record as women dominate 2024 nominations - BBC News
Rock group The Last Dinner Party have already been announced as the recipients of this year's rising star prize. The Brits' voting body is made up of around 1,300 members from across the music industry. Dua Lipa is also the first artist to be confirmed to perform at the ceremony, which will take place in London on 2 March. Nominations in the three biggest categories are:
It will sit alongside the existing categories for alternative/rock, dance, pop and hip-hop/grime/rap. The inaugural nominees in the new category, which has a 24-month eligibility period to allow more submissions, are Cleo Sol, Jorja Smith, Mahalia, Sault and Raye, who is also listed in the pop category. Raye, Young Fathers, Little Simz, Blur and J Hus are all up for the prestigious album of the year prize. Rock group The Last Dinner Party have already been announced as the recipients of this year's rising star prize.
[IMAGE 1: ""The chart-topping star becomes the first artist to score seven nominations in a single year.""]

[2] Learn how the BBC is working to strengthen trust and transparency in online news - BBC News
The BBC is recognised by audiences in the UK and around the world as a provider of news that you can trust. Our website, like our TV and radio services, strives for journalism that is accurate, impartial, independent and fair. Our editorial values say: ""The trust that our audience has in all our content underpins everything that we do. We are independent, impartial and honest.
In all our output we will treat every subject with an impartiality that reflects the full range of views. We will consider all the relevant facts fairly and with an open mind."" Research shows that, compared to other broadcasters, newspapers and online sites, the BBC is seen as by far the most trusted and impartial news provider in the UK [PDF]. Even so, we know that identifying credible journalism on the internet can be a confusing experience.
[IMAGE 2: ""Identifying credible journalism on the internet can be a confusing experience - this is why we are making greater efforts to explain what type of information you are reading or watching on our site.""]

[3] Michael Bolton recovering after brain tumour surgery - BBC News
Bolton says it is the ""hardest thing"" to disappoint fans He had been due to go on tour in February with dates planned in the US, UK, Canada and Switzerland. ""It is always the hardest thing for me to ever disappoint my fans or postpone a show, but have no doubt I am working hard to accelerate my recovery and get back to performing soon,"" the singer wrote to fans. ""I am beyond grateful for all the love and support you have so generously shown me through the years.
""I am beyond grateful for all the love and support you have so generously shown me through the years. Know that I'm keeping your positive messages in my heart, and I'll give you more updates as soon as I can."" Bolton, who has sold more than 75 million records, is best known for hits such as How Am I Supposed to Live Without You, When a Man Loves a Woman and Said I Loved You... But I Lied.
[IMAGE 3: ""The US singer says he had surgery after being diagnosed last year as he takes a break from touring.""]

[4] Post Office scandal: 'Mum was sent to prison on my 10th birthday' - BBC News
If you are reading this page and can't see the form you will need to visit the mobile version of the BBC website to submit your question or comment or you can email us at HaveYourSay@bbc.co.uk. Please include your name, age and location with any submission. Listen to Reliable Sauce on BBC Sounds - the week's biggest stories with the perfect amount of sauce. New episodes every Wednesday.
Share your experiences by emailing haveyoursay@bbc.co.uk. Please include a contact number if you are willing to speak to a BBC journalist. You can also get in touch in the following ways: If you are reading this page and can't see the form you will need to visit the mobile version of the BBC website to submit your question or comment or you can email us at HaveYourSay@bbc.co.uk.
[IMAGE 4: ""Adi Misra was told his pregnant mum was in hospital - he only found out the truth eight years later.""]

[5] BBC review: Ofcom to gain more powers over BBC News website - BBC News
The government consulted with the BBC and Ofcom in developing the recommendations. The Department for Culture, Media and Sport said impartiality remains ""an ongoing issue for audiences"" and cited ""a lack of public confidence"" in the way the BBC currently handles complaints. It said it would review the effectiveness of the BBC's new social media guidelines, which were brought in following a row over Gary Lineker's social media posts. Other recommendations include greater independent scrutiny of complaints handling, and improving transparency for commercial media organisations.
The BBC said it remained ""the number one source for trusted news"". Ofcom said it welcomed the government's recommendations, ""which will support us as we continue to hold the BBC to account on behalf of audiences"". The BBC is investing more money into digital journalism, as audiences increasingly switch from television to online news. Currently, Ofcom oversees the BBC's TV, radio and on-demand output, but it has no formal enforcement powers for BBC online material.
[IMAGE 5: ""It is part of a series of changes unveiled by the government following a review of the BBC.""]","The Last Dinner Party has been announced as the recipient of this year's rising star prize at the Brit Awards. This recognition highlights their emerging status in the music industry, as the Brit Awards' voting body consists of around 1,300 members from various sectors of the music field. The ceremony is set to take place in London on March 2, and the group is part of a broader lineup that includes other notable artists nominated in various categories.",False,d7e4fbd4785d37d1|faf7a76e3a77759f|77c143ac0cf064b4|b6ddf24f05c0091a|73c3dab18c0c991d,0.5459,0.2909,5
3af7a7ba409e2d0a,B0,US Vulcan rocket launch for Moon mission,,"The recent launch of the US Vulcan rocket marked a significant step in the country's efforts to return to the Moon. Designed by United Launch Alliance, the Vulcan rocket is intended to carry payloads for NASA's Artemis program, which aims to establish a sustainable human presence on the lunar surface. The successful launch demonstrates advancements in rocket technology and underscores the growing competition in space exploration. This mission is part of a broader strategy to enhance capabilities for future deep space missions, including potential crewed missions to Mars.",False,,0.0,0.0,0
3af7a7ba409e2d0a,B1,US Vulcan rocket launch for Moon mission,"[1] Peregrine lander: Vulcan rocket launches US private Moon mission - BBC News
Watch: Vulcan rocket sends Moon mission on its way An US spacecraft has launched from Cape Canaveral, Florida, to try to perform a controlled landing on the Moon. It's aiming to become the first American mission in 51 years to complete a soft touch-down, and the first ever by a private company. Astrobotic's robotic lander, called Peregrine, has been contracted by Nasa to carry five scientific instruments.
The 1.2-tonne Peregrine spacecraft is one of a clutch of US projects aiming to land in 2024 Astrobotic's venture was sent on its way by a brand new rocket called Vulcan, which left its Florida pad at 02:18 EST (07:18 GMT). Fifty minutes later, after a flawless flight, the Pittsburgh-based company's craft was ejected on a path to the Moon. It will take a few weeks to get itself into position to attempt the touch-down.

[2] US Moon mission has no chance of soft lunar landing - BBC News
The Peregrine craft was launched aboard the first flight of Vulcan, a rocket that had been under development for a decade by United Launch Alliance (ULA), a joint venture of Boeing and Lockheed Martin. • None Time running out for US Moon mission
Alongside two other commercial ventures - Intuitive Machines and Firefly - they had planned six missions to the lunar surface in 2024. Nasa believes its new lunar partnership with the private sector will introduce more innovation and reduce costs over time. And the agency says it is prepared for some of these missions not to work. The Peregrine craft was launched aboard the first flight of Vulcan, a rocket that had been under development for a decade by United Launch Alliance (ULA), a joint venture of Boeing and Lockheed Martin.

[3] Peregrine lander: Time running out for US Moon mission - BBC News
Watch: Vulcan rocket sends Moon mission on its way Astrobotic is the first of three US companies to send a lander to the Moon this year under a new private-public partnership with Nasa. The agency is buying transport services from the Pittsburgh firm and two other commercial ventures - Intuitive Machines and Firefly. Together, the trio had planned six missions to the lunar surface in 2024.
So, the whole point of having a fleet of missions to the Moon in future years is to increase the chances of success."" The Peregrine lander pictured in preparation for launch on its Vulcan rocket

[4] Over four million illegal vapes seized at border - BBC News
In 2022, the council and police launched Operation Vulcan, a crackdown on the counterfeit goods trade - bringing in a number of illegal vapes as well as fake luxury goods, prescription medicines and cash. The council also believes the increased haul is down to increased illegal activity. The London Borough of Hillingdon, however, which includes Heathrow airport, saw a sharp decline in vape seizures. From 1.35 million in 2022, it confiscated 224,000 last year.
Meanwhile, Vape Club carried out its own research and sent FOI requests to 389 councils around the UK, asking Trading Standards officers how many vapes had been seized over the past five years. Among the 152 replies, the total number of seizures had risen from from next to none in 2020, to more than 1.5 million last year. In Manchester, a hub for both the legal and illegal vape trade, Trading Standards seized 158,000 illegal vapes in 2023, more than a tenfold increase on the previous year. In 2022, the council and police launched Operation Vulcan, a crackdown on the counterfeit goods trade - bringing in a number of illegal vapes as well as fake luxury goods, prescription medicines and cash.

[5] Hamas command in north Gaza destroyed, Israel says - BBC News
A statement by the Iranian-backed Lebanese movement says it hit an air traffic control base in Meron with 62 rockets. The Israeli military said it had identified about 40 launches from Lebanon, and that it had responded.
Israel's offensive started after Hamas gunmen launched a surprise attack on southern Israel on 7 October, killing 1,200 people, most of them civilians, and taking about 240 people hostage. More than 100 remain following some releases in a six-day pause in fighting in November. On Saturday, US Secretary of State Antony Blinken said he was focused on ensuring the Gaza conflict does not spread and turn into ""an endless cycle of violence"" after Hezbollah fired dozens of rockets at Israeli territory on Saturday, in what it called a preliminary response to the killing of a top Hamas official in Beirut earlier this week. Mr Blinken was speaking in Greece at the start of a week-long trip to the region.","The Vulcan rocket has successfully launched the Peregrine lander, marking a significant milestone for US private lunar exploration. This mission aims to achieve a controlled landing on the Moon, which would be the first American soft touchdown in 51 years and the first by a private company. The Peregrine lander, developed by Astrobotic, is part of a broader initiative involving multiple US companies to conduct lunar missions in 2024, with NASA supporting these efforts through a new partnership with the private sector. Despite the ambitious plans, there are concerns about the likelihood of success for these missions.",False,d84d798ddea2e11b|5f8c1f8b4b5aad93|76a2bffc125b8877|22c2650b0fa8264f|9dd8dc132e20834e,0.7377,0.2611,5
3af7a7ba409e2d0a,M,US Vulcan rocket launch for Moon mission,"[1] US Moon mission has no chance of soft lunar landing - BBC News
The Peregrine craft was launched aboard the first flight of Vulcan, a rocket that had been under development for a decade by United Launch Alliance (ULA), a joint venture of Boeing and Lockheed Martin. • None Time running out for US Moon mission
Alongside two other commercial ventures - Intuitive Machines and Firefly - they had planned six missions to the lunar surface in 2024. Nasa believes its new lunar partnership with the private sector will introduce more innovation and reduce costs over time. And the agency says it is prepared for some of these missions not to work. The Peregrine craft was launched aboard the first flight of Vulcan, a rocket that had been under development for a decade by United Launch Alliance (ULA), a joint venture of Boeing and Lockheed Martin.
[IMAGE 1: ""US company Astrobotic had hoped to land its Peregrine spacecraft on the Moon next month.""]

[2] Peregrine lander: Time running out for US Moon mission - BBC News
Watch: Vulcan rocket sends Moon mission on its way Astrobotic is the first of three US companies to send a lander to the Moon this year under a new private-public partnership with Nasa. The agency is buying transport services from the Pittsburgh firm and two other commercial ventures - Intuitive Machines and Firefly. Together, the trio had planned six missions to the lunar surface in 2024.
So, the whole point of having a fleet of missions to the Moon in future years is to increase the chances of success."" The Peregrine lander pictured in preparation for launch on its Vulcan rocket
[IMAGE 2: ""An American spacecraft hoping to land on the lunar surface may become inoperable within hours.""]

[3] Peregrine lander: Vulcan rocket launches US private Moon mission - BBC News
Watch: Vulcan rocket sends Moon mission on its way An US spacecraft has launched from Cape Canaveral, Florida, to try to perform a controlled landing on the Moon. It's aiming to become the first American mission in 51 years to complete a soft touch-down, and the first ever by a private company. Astrobotic's robotic lander, called Peregrine, has been contracted by Nasa to carry five scientific instruments.
The 1.2-tonne Peregrine spacecraft is one of a clutch of US projects aiming to land in 2024 Astrobotic's venture was sent on its way by a brand new rocket called Vulcan, which left its Florida pad at 02:18 EST (07:18 GMT). Fifty minutes later, after a flawless flight, the Pittsburgh-based company's craft was ejected on a path to the Moon. It will take a few weeks to get itself into position to attempt the touch-down.
[IMAGE 3: ""The Peregrine spacecraft leaves Earth, aiming to make the first US soft lunar-landing in 51 years.""]

[4] Japan lands on Moon but glitch threatens mission - BBC News
The targeted landing site was on the slopes approaching Shioli Crater, which is just south of the Moon's equator Jaxa has twice landed robots on asteroids, so this Moon touchdown is another feather in its cap. It will be playing significant roles in the US space agency's (Nasa) Artemis programme, which seeks to put humans back on the lunar surface after a gap of more than half a century. Last year, a private Japanese company, iSpace, had a go at landing.
That's a huge Success. I'd be really happy if I was them,"" he told BBC News. ""We're in an era of a lot of lunar missions happening with lots of different players. If we collate all this knowledge, that all these players are gaining through these attempts - whether successful or not - then we learn as a community how to put missions together more successfully in the future.""
[IMAGE 4: ""It becomes only the fifth country to soft-land on the Moon but power supply problems may hinder its mission.""]

[5] Stricken Japanese Moon mission landed on its nose - BBC News
It would be regarded as a valuable technology demonstration for future lunar explorations, and the acquired knowledge and experience will be applied in upcoming missions,"" the agency said. The targeted landing site was on the slopes approaching Shioli Crater, which is just south of the Moon's equator
Not only did Sora-Q move on the lunar surface and take its picture, but Lev-1 also managed to hop. Like Slim, Lev-1 has also powered down. ""The accomplishment of Lev-1's leaping movements on the lunar surface, inter-robot communication between Lev-1 and Sora-Q, and fully autonomous operations represent ground-breaking achievement. It would be regarded as a valuable technology demonstration for future lunar explorations, and the acquired knowledge and experience will be applied in upcoming missions,"" the agency said.
[IMAGE 5: ""The first image of the Slim spacecraft shows it to be in an awkward position on the lunar surface.""]","The Vulcan rocket, developed by United Launch Alliance, successfully launched the Peregrine lander, marking a significant step in the US's lunar exploration efforts. This mission aims to achieve the first American soft landing on the Moon in 51 years and is part of a broader initiative involving multiple private companies, including Astrobotic, Intuitive Machines, and Firefly, which plan to conduct six lunar missions in 2024. NASA has partnered with these companies to enhance innovation and reduce costs in lunar exploration, although it acknowledges that not all missions may succeed. The Peregrine lander is equipped to carry five scientific instruments as it embarks on its journey to the Moon.",False,5f8c1f8b4b5aad93|76a2bffc125b8877|d84d798ddea2e11b|c5b9aec74706a911|017a1a70d95ffb85,0.7377,0.2611,5
6ff196b636b2949c,B0,UK schools closing due to Arctic weather,,"In recent news, several schools across the UK have been forced to close due to severe Arctic weather conditions, which have brought heavy snowfall and freezing temperatures. The adverse weather has disrupted transportation and raised safety concerns for students and staff. Authorities are urging families to stay updated on local advisories and are working to ensure that essential services remain operational during this challenging period. The closures have sparked discussions about the impact of climate change on weather patterns and the preparedness of schools for extreme conditions.",False,,0.0,0.0,0
6ff196b636b2949c,B1,UK schools closing due to Arctic weather,"[1] UK weather: Sub-zero temperatures to ease after coldest night - BBC News
In Aberdeenshire, almost all schools are closed. South of the border eight schools have closed in Lancashire. In north and west Wales snow has forced more than 40 schools to close on Thursday. ScotRail cancelled stopping services between Dundee and Arbroath, Montrose and Inverurie and Inverness to Elgin, while services between Inverness and Edinburgh/Glasgow will take 30 minutes longer.
A deer was captured prancing in the morning snow in a garden in Fenwick. In Northern Ireland, non-major roads are not being gritted due to a strike, and motorists are being urged to take care given the icy weather. All schools have remained closed in Orkney and in Shetland, where many have been shut since Monday. In Aberdeenshire, almost all schools are closed.

[2] Crumbling schools plagued by leaks and cold, BBC finds - BBC News
Watch: Freezing classrooms and leaking sewage - footage from schools across Britain Schools in urgent need of repair have told Panorama they are struggling to keep children warm in buildings that are ""not fit for purpose"". At one primary in Devon, temperatures are so low that children keep gloves and coats on during some lessons. The head teacher says despite parts of the school being seemingly impossible to heat, he has been told it does not qualify for extra money for repairs.
Last year, 276 schools in the UK had to partially close - because they'd been built with a dangerous crumbling concrete - known as Raac. Experts say that is only part of the problem. The funding of school maintenance can be complicated. Different responsibilities are shared between central government, devolved administrations, local authorities and the schools themselves.

[3] Back-to-school illness advice offered to parents - BBC News
UK health officials say by following the advice parents can protect them as well as the wider community. Their advice comes as many children return to school for the spring term - but it is also when they are most likely to miss lessons. ""The winter period can see an increase in some of the common seasonal viruses which disrupt children's education and cause more serious illnesses,"" says Dr Catherine Falconer from the UK Health Security Agency (UKHSA). It is one of the most effective ways to stop the spread of viruses, the experts say, because they can live on our hands.
Parents are being urged to take five simple steps to keep their children healthy as the new school term begins. Advice from health officials ranges from teaching good hygiene habits to stopping the spread of bugs and knowing when to keep your child at home. Winter often sees a rise in common viruses like chickenpox, norovirus and flu which can keep children off school. UK health officials say by following the advice parents can protect them as well as the wider community.

[4] Thousands left without power in Northern Ireland after Storm Isha - BBC News
A number of primary schools were closed on Monday, including Nettlefield in Belfast, St Mary's in County Tyrone, and Killinchy and Meadow Bridge in County Down. The Police Service of Northern Ireland (PSNI) said a number of roads across Northern Ireland remain impassable on Monday due to the storm. Earlier, the PSNI said it had dealt with about 600 storm-related calls. In the Republic of Ireland, about 68,000 homes and businesses are without power, as of 21:00 local time.
Director Randal Gilbert said restoring power could take a number of days. He warned that Storm Jocelyn, which is due to hit NI on Tuesday, ""could hamper restoration efforts and potentially cause more damage"". On Sunday night, a motorist died after a tree hit their car in Limavady, County Londonderry. A number of primary schools were closed on Monday, including Nettlefield in Belfast, St Mary's in County Tyrone, and Killinchy and Meadow Bridge in County Down.

[5] Students at Raac schools fear they are 'kissing top grades goodbye' - BBC News
""The difficulty lies in deciding to what extent that has happened. But clearly it is not a desirable situation,"" he said. ""I think anybody who's seen these schools will know that disruption is bad."" St Leonard's has called the situation ""extremely challenging"", adding that bad weather had further delayed the instalment of temporary classrooms and rebuilding work.
""It's not just going to be a little problem - it's a big problem."" Schools have different ideas about what any extra help should look like. Those ideas include assessing pupils' grades on a case-by-case basis or schools being given a blanket percentage increase on their results. Others favour returning to teacher-assessed grades, which is what happened when exams were cancelled during the pandemic","UK schools are facing closures due to severe winter weather conditions. In Aberdeenshire, almost all schools are closed, and in Lancashire, eight schools have also shut down. More than 40 schools in north and west Wales have closed due to snow, while all schools in Orkney and Shetland have remained closed for several days. Additionally, primary schools in Northern Ireland have closed due to storm-related issues, with many roads remaining impassable.",False,002af1e8e4bf3974|9f692658a2c09a5e|dc7cb603266ba314|216a25c43f8453ac|fcd0fd0961018750,0.6576,0.28,5
6ff196b636b2949c,M,UK schools closing due to Arctic weather,"[1] UK weather: Sub-zero temperatures to ease after coldest night - BBC News
In Aberdeenshire, almost all schools are closed. South of the border eight schools have closed in Lancashire. In north and west Wales snow has forced more than 40 schools to close on Thursday. ScotRail cancelled stopping services between Dundee and Arbroath, Montrose and Inverurie and Inverness to Elgin, while services between Inverness and Edinburgh/Glasgow will take 30 minutes longer.
A deer was captured prancing in the morning snow in a garden in Fenwick. In Northern Ireland, non-major roads are not being gritted due to a strike, and motorists are being urged to take care given the icy weather. All schools have remained closed in Orkney and in Shetland, where many have been shut since Monday. In Aberdeenshire, almost all schools are closed.
[IMAGE 1: ""England, Wales and Northern Ireland record their coldest night of this winter so far.""]

[2] UK weather: Snow hits England and Wales as forecasters warn of ice - BBC News
A yellow cold weather warning until Friday for other parts of England remains in place. Dr Agostinho Sousa, from UKHSA, stressed the importance of checking on those who could be vulnerable. For older people in particular, cold weather can increase the risk of heart attacks, strokes, pneumonia and worsening arthritis. There can also be an increase in accidents at home, due to a loss of strength and dexterity in the hands.
More than 100 flood warnings remain in place, mostly in southern England. The Met Office had issued a yellow warning for ice and small amounts of snow in southern England and southern Wales. It expired at 03:00 GMT on Tuesday. BBC Weather presenter Stav Danaossaid: ""Given these wintry showers, and also wet surfaces after recent wet weather, some icy patches are likely on untreated surfaces.""
[IMAGE 2: ""A yellow warning has been issued with ice and small amounts of snow expected in southern England and Wales.""]

[3] Flood warnings remain as cold spell persists - BBC News
It has since reopened. Temperatures overnight dropped to -1C in Birmingham, 0C in Glasgow and 1C in London. Prof Dominic Mellon, from the UK Health Security Agency (UKHSA), said cold weather ""can have a serious impact on health"", adding that it was important to check on those most vulnerable to the cold. ""If you have a pre-existing medical condition or are over the age of 65 it is important to try and heat the rooms where you spend most of your time, such as your living room or bedroom, in the coming days.""
If you are reading this page and can't see the form you will need to visit the mobile version of the BBC website to submit your question or comment or you can email us at HaveYourSay@bbc.co.uk. Please include your name, age and location with any submission. • None More snow hits UK as forecasters warn of ice
[IMAGE 3: ""More than 100 flood warnings remain and an amber cold health alert is in place for much of England.""]

[4] Snow and ice: Arctic blasts brings wintry weather to NI - BBC News
The Police Service of Northern Ireland (PSNI) has urged motorists to exercise caution on the roads. They advise those driving after freezing overnight temperatures to ""reduce your speed, and increase your stopping distance from the vehicle in front"". North Belfast saw a dusting of snow on Monday morning In the Republic of Ireland, a cold weather advisory has been issued across the whole country from 11:00 local time on Sunday until 12:00 on Friday.
Northern Ireland has seen its first big freeze of the year as a cold Arctic blast led to widespread wintery weather on Monday morning. Snow showers, ice, fog, frosty nights and low daytime temperatures are all forecast in the coming days. The Met Office issued a weather warning for snow and ice, which started at 03:00 GMT on Monday and is set to last until 11:00 on Tuesday. Northerly winds are forecast to bring showers in from the north coast.
[IMAGE 4: ""Parts of Northern Ireland wake up to snow, while many face icy conditions on Monday morning.""]

[5] Storm Isha: Dramatic weather change ahead with new storm named - BBC News
Storm Isha is the ninth named storm since September, and follows on from Storm Henk which caused flooding and disruption across parts of the UK earlier this month. The milder temperatures come after an icy blast which brought snow to much of the UK over the last week. Winds are expected to gradually ease throughout Monday, but low pressure will bring further wet and windy weather on Tuesday morning which will spread eastwards across the UK. Further into the week there are signs conditions will settle in the south, with any wet and windy weather being more confined to the north-west of the UK.
As of Friday afternoon, the Environment Agency had issued in England 11 flood warnings, where flooding was expected, and 52 flood alerts, indicating possible flooding. It will also start to feel much warmer - by Sunday the temperatures will be around 5-6C in Scotland but elsewhere 10-13C. Rising even further on Tuesday to 15C in southern England, this will be around seven degrees warmer than the average for mid-January. Storm Isha is the ninth named storm since September, and follows on from Storm Henk which caused flooding and disruption across parts of the UK earlier this month.
[IMAGE 5: ""Storm Isha will bring strong winds and rain from the weekend, with conditions also becoming less cold.""]","UK schools have been significantly affected by severe winter weather, with many closures reported across various regions. In Aberdeenshire, almost all schools are closed, while over 40 schools in north and west Wales have also shut down due to snow. Additionally, eight schools in Lancashire have closed, and all schools in Orkney and Shetland have remained closed since Monday. The cold weather has been attributed to an Arctic blast, leading to widespread snow, ice, and hazardous conditions.",False,002af1e8e4bf3974|65d84e8b54e956a3|b5fff101fef3c712|a813fbe8d6407d05|d711699844110c3e,0.6576,0.2912,5
dfa2c18c40abb141,B0,Italian culture minister probed over stolen artwork,,"Italy's culture minister is under investigation for allegedly being involved in the trafficking of stolen artwork. The inquiry focuses on claims that the minister may have facilitated the return of looted art to Italy without proper documentation, raising concerns about the integrity of cultural heritage management. This situation has sparked a broader discussion about the protection of art and artifacts, as well as the responsibilities of government officials in safeguarding national treasures. The investigation highlights ongoing issues related to art theft and the complexities of repatriating stolen cultural property.",False,,0.0,0.0,0
